,LATITUDE,LONGITUDE
3785,42.330019,-72.242324
8748,46.377673,-94.180809
8750,42.21917,-83.522691
8753,28.661714,-89.551313
8330,32.00317,-102.07883
3780,41.113025,-83.678782
611,40.32388,-81.07751
8767,44.5122,-88.1545
334,35.60067,-79.04634
9046,39.193183,-80.887329
8331,32.00317,-102.07883
8772,32.37355,-97.53799
332,38.26662,-104.61508
9045,28.461253,-99.10135
143,36.529091,-82.547524
9043,41.681968,-75.87133
8777,39.2801793,-80.9650023
9042,41.780237,-76.185455
8778,31.509,-102.6464
147,29.740306,-95.198444
331,38.3060189,-104.5422225
8319,36.082903,-95.83218
8191,29.647,-95.575
9056,32.770607,-97.603945
368,45.844165,-122.817421
125,40.6558,-80.3556
126,29.7192,-95.2278
734,33.168391,-97.850395
3661,34.09,-117.534
9074,29.78192,-95.52127
9073,29.78192,-95.52127
383,34.735908,-96.106025
9072,29.78192,-95.52127
375,42.79098,-112.25082
8164,33.7956,-118.2331
8165,33.81403,-118.23127
725,31.7791,-102.3068
8335,38.0478,-84.8483
724,32.011,-104.0814
3628,32.146768,-101.930319
3736,39.10786,-77.14217
723,31.89174,-103.67283
9068,34.8825,-85.7547
722,31.93325,-103.70842
3660,41.730488,-76.707873
8724,41.5492,-73.4291
721,31.92159,-103.76169
8332,30.810329,-94.409903
9063,39.7434,-104.98739
720,31.87186,-103.70185
370,35.19047,-118.90983
131,41.4282,-72.1005
133,29.7239,-95.2258
8681,40.14429,-104.85966
4603,32.00317,-102.07883
3922,36.26999,-119.64875
5806,33.39815,-104.5237
4345,32.545644,-97.438735
2265,40.1514,-75.5306
4339,38.40079,-86.91443
5798,46.01366,-112.53434
2253,38.2419,-121.8551
2249,41.8278,-87.7236
5803,40.809036,-73.893918
5807,36.151561,-95.989756
5822,40.433988,-109.506125
2245,40.038379,-109.441328
3213,38.68133,-77.781892
2244,45.51586,-122.67514
4334,30.441998,-81.554237
5815,31.5987,-91.3464
5816,32.99589,-115.52
4333,42.29562,-84.37363
2268,31.58862337,-102.2316674
2270,34.643,-97.599
4346,30.33049,-81.65751
2272,32.429805,-94.306386
3211,32.04663,-102.16955
2293,35.3087,-119.63235
5735,47.7872368,-117.4644801
2291,25.6321,-80.2989
5738,42.623372,-114.884991
5740,42.62976,-112.09093
5742,42.123915,-111.159386
5743,42.817991,-112.700248
5745,42.543153,-111.419936
2285,37.0181,-82.7603
2279,37.2866,-81.6355
5775,42.34863,-71.08273
2277,39.866781,-81.359556
2276,39.5835785,-104.8571368
2274,32.477103,-97.441466
2233,35.407846,-92.407203
5825,41.538347,-96.102488
2450,40.69159,-79.30609
5905,43.0804,-79.0082
5879,42.10469,-75.82226
2196,34.8622,-116.854
4321,32.381759,-94.707062
3223,29.626434,-93.034695
2191,38.0184,-121.761
5894,30.16047,-95.455938
5897,34.97363,-95.99504
5907,39.291352,-80.867112
2232,35.31837,-92.49199
4319,40.80775,-96.71055
5910,40.58292,-88.94138
5911,40.685326,-88.91849
5912,40.625375,-88.836581
5913,40.86006,-88.541855
5917,41.1667,-80.75
5922,37.7997808,-81.229853
5875,35.312183,-92.249529
5874,35.39496,-92.18995
5873,35.414689,-92.184329
5872,35.348293,-92.209879
2231,35.386627,-92.463681
5839,44.285366,-105.38249
2221,40.0097,-109.5448
3215,39.1088,-121.6133
5843,42.7225,-91.0085
2220,39.481874,-107.991952
5854,34.49538,-89.00637
5857,39.25109,-76.79833
3218,39.75104,-104.9998
2206,35.904722,-100.393215
5862,42.888904,-70.853616
2203,44.92275,-106.729527
2202,44.833033,-106.819382
5868,39.229655,-80.696082
5871,43.093694,-76.066278
2294,35.34805,-119.64839
5720,35.905133,-78.582116
2301,34.322316,-78.039566
5543,27.766621,-81.938622
5531,41.37127,-88.4068
5533,40.057903,-81.096358
5534,35.3747,-120.8578
2408,36.96525,-82.182
3193,41.4569,-90.8233
5540,27.840522,-81.911859
4405,33.2422,-79.9875
5548,37.105911,-89.203275
5717,39.696492,-84.24758
2395,33.752909,-116.056224
5551,42.2814,-72.6053
5552,39.352683,-80.952153
2394,40.583086,-98.420023
2392,44.89194,-89.62467
5557,39.65546,-79.96344
2387,36.434,-107.4807
3192,39.8266,-89.6368
2416,32.75605,-97.33065
5524,29.6916,-91.1887
2417,36.92327,-119.97549
5465,44.795,-93.5808
5467,34.0054,-117.5604
5474,38.7042,-90.4155
5476,31.4444,-84.1322
5478,40.2207,-79.9682
5488,39.8958,-83.03061
5491,39.4296413,-84.5117321
5497,44.169368,-105.89074612
3188,37.011721,-85.079223
2433,40.188611,-79.856389
2430,40.43755,-79.99361
5506,32.5278,-92.1278
3191,41.6242,-72.0417
2419,42.7083,-90.9853
5521,35.9667,-101.865
5560,41.7689,-110.1393
5561,41.5999,-110.0954
4399,39.240389,-80.466716
5638,37.141516,-76.547254
4379,39.485628,-108.095435
5642,44.214118,-74.94191
3206,40.6111,-73.7611
2323,41.66369,-77.1193925
2322,33.9572,-118.18639
2321,41.51821,-81.66075
2320,41.296111,-81.468333
2319,42.094551,-89.1134166
5687,41.4945351,-90.634631
5688,34.6169,-87.0176
5689,42.18904,-87.94217
2317,40.54814,-76.875251
4362,36.8249,-121.3236
5714,46.893586,-96.80411
5715,40.596501,-98.388461
3205,29.7842,-95.59301
2339,39.74369,-104.98777
4398,32.91644,-97.401801
3204,28.936551,-97.991986
5566,43.787894,-112.411878
4397,37.095279,-107.71625
4395,44.0675838227162,-106.278419309432
5576,39.5908,-81.6797
5583,35.07195,-96.0194
2368,42.3038,-83.0904
5585,36.338732,-92.375797
3197,40.58775,-111.96975
3201,28.263946,-100.021955
5597,38.27069,-76.41944
4384,40.85743,-73.84654
3203,42.524561,-109.6731
2347,40.8118,-96.77541
2346,40.81691,-96.74183
5619,34.281966,-77.95905
2164,29.78754,-95.61767
5926,32.00317,-102.07883
5927,36.51363,-89.57552
1975,37.76205,-121.95817
6180,45.584424,-94.393925
3270,40.655212,-73.86203
6183,28.53651,-81.37901
6185,41.6792,-81.33586
6187,38.5325,-94.9042
6188,28.1289,-81.0978
3276,43.6728,-94.7074
1974,37.76205,-121.95817
3250,35.61069,-97.60779
1973,37.76205,-121.95817
1969,37.76205,-121.95817
6198,40.07092778,-109.4918167
6199,37.1745,-107.7786
6204,38.233848,-83.716902
1966,37.75832,-121.95969
6207,38.926289,-107.470007
1993,40.66701,-75.23353
1994,39.7302,-75.5371
6172,35.58,-98.36
1995,32.459781,-100.401092
4290,33.91867,-118.40079
3251,35.61069,-97.60779
3252,39.8154,-74.2098
6124,29.73033,-95.431825
2028,36.1951,-86.27495
2022,35.56298,-89.64842
3263,32.854917,-97.297662
6136,32.37964,-94.5947
6138,39.190616,-77.121884
2019,36.50968,-87.27763
2016,33.2488,-111.82648
2009,43.85148,-112.53666
2000,36.151561,-95.989756
6166,34.1775,-118.3147
1997,32.5914,-117.0586
6210,37.05569,-100.92226
6211,39.11543,-108.53343
6218,43.02094,-87.96818
1920,35.430694,-92.02521
1916,40.7903,-73.9111
3291,38.881877,-87.294154
6289,41.4948038,-75.5368521
6291,30.248701,-93.1277854
1899,36.04857,-115.38215
4252,39.364936,-74.415557
6301,35.62011,-79.04495
6303,39.24639,-80.59764
6305,40.75515,-86.05816
1885,44.312562,-69.818399
3295,27.942597,-98.873844
6332,35.7332,-100.4869
6334,36.194956,-80.037372
1867,33.9297,-118.1047
6336,30.638111,-102.943139
1919,35.446264,-91.973652
6272,40.07227,-78.81181
6219,43.0169374,-88.0167406
1923,36.68793,-119.94582
6222,37.7158172,-82.4536115
1950,35.53366,-97.52924
6227,40.501343,-90.006266
3280,38.5201,-87.2662
1944,40.737912,-78.797083
1943,41.74663,-77.1224
1942,41.526647,-76.342255
6242,35.4834,-101.0492
3288,40.0573,-104.8852
1932,39.754364,-75.492304
1928,36.396819,-96.365157
1927,29.7726138,-95.514493
3289,37.62172,-82.35601
6258,32.158825,-94.423725
3290,39.1025,-88.8589
2038,38.58562,-121.46389
4294,41.97684,-91.66853
2157,70.344758,-150.924178
2127,41.84613,-87.98525
2145,35.96434,-83.17672
3226,41.42549,-77.85705
2142,33.13023,-96.86507
5965,37.4470062,-77.665066
2136,32.91572,-96.77292
2131,41.907035,-75.535447
2130,44.2717,-88.3011
5979,39.54819,-76.94363
6095,41.206785,-79.375444
4309,45.7747,-108.4803
5988,35.577022,-92.177375
5992,41.0732,-73.4098
2111,39.0183,-92.2633
2107,38.83121,-104.82305
6001,32.00317,-102.07883
6002,39.6094,-84.2931
5958,44.36751,-98.224
5957,46.01382,-112.53437
5956,35.496872,-92.362804
5955,35.521957,-92.299401
5930,39.28084,-76.49181
5932,36.876714,-98.593862
5933,36.856,-98.743
5938,35.55046944,-100.10719166
5939,39.397826,-80.690161
2155,42.3597,-82.9611
5942,36.919429,-82.794549
2153,39.4819,-108.2479
5946,35.6355,-119.904659
3225,34.702,-97.661
5948,35.228985,-119.57704
5951,41.38719,-108.74324
2147,32.458611,-91.574443
5953,32.7783,-97.6956
2146,36.53158,-120.08609
2100,36.7914962,-108.1310083
6006,41.99575,-87.88603
2098,41.882021,-76.854133
2073,39.611564,-97.274525
6045,30.990694,-84.079472
6046,34.736444,-88.945056
2067,40.722636,-79.596183
2066,31.33924,-92.41847
6055,44.043444,-92.583806
2065,32.415971,-97.430036
6059,41.3883,-83.6406
6060,39.3528,-84.5183
6062,33.46166,-111.9708
2054,29.75512,-95.36188
6079,39.705,-80.84166
2050,41.809001,-76.289898
6084,38.04449,-84.75366
6093,39.010117,-83.026022
6094,37.76824,-122.22724
4303,44.2761,-88.2656
3241,28.5814,-82.4303
2097,41.919254,-85.023414
2077,39.51861,-107.889912
2094,40.633328,-74.212781
4307,44.4917,-73.2081
2092,44.69529,-123.22339
2090,34.66338,-96.30663
2087,41.65123,-81.40441
6020,32.75469,-96.77826
2086,38.491606,-81.342906
2084,35.0225,-77.8575
6023,35.51637,-98.18228
6024,35.6548,-98.3279
6025,35.618,-98.201
6026,34.8475694,-97.5629222
6027,35.652904,-98.268358
2081,36.28925,-120.30213
2080,38.2471281,-81.7458845
5462,37.529385,-82.518584
5458,39.68297,-80.85264
8016,31.598083,-89.412447
4871,46.67365,-111.88037
4853,40.44997,-81.22846
2857,29.93817,-95.35082
2855,33.040058,-97.401092
2850,35.522842,-100.062936
2849,33.581417,-97.769481
4557,35.4707587,-98.9907938
2845,42.428067,-91.286693
4873,37.375129,-86.981618
4905,34.74046,-97.68588
2836,29.7589,-95.37091
4556,39.0864,-94.6514
4886,28.47048,-99.49725
4888,34.65313,-97.58212
4889,32.4885,-97.194
2825,40.378296,-75.913897
4892,43.2481,-93.2046
2859,29.7726138,-95.514493
4845,35.61136,-97.60707
2861,28.02655,-99.35136
4839,36.98584,-82.183904
4800,28.9158,-81.676
4571,35.42686,-118.99222
2885,41.47,-82.1853
4804,41.5356,-81.6419
2882,32.656723,-97.323327
4570,38.36882,-82.76125
4809,38.0921,-102.6148
4568,38.31304,-82.57001
4814,38.2216,-121.8683
2870,43.1969,-77.6289
4563,32.80785,-97.671328
4830,36.150442,-95.98975
4833,36.2317,-115.1235
4835,33.302373,-97.850395
4836,41.7127,-75.9185
4893,29.77733,-95.54268
4907,37.42778,-121.89263
5455,32.825398,-97.534445
4984,42.392528,-109.751722
2770,44.3115,-72.70565
4534,42.477336,-71.115135
2769,39.45253,-75.09315
4969,30.4903,-91.1875
4972,44.762,-93.58559
4973,42.64,-71.323
4983,43.9969348539707,-106.164764510868
4985,34.59,-78.9968
4908,35.09983,-119.44445
4988,37.383465,-121.933101
4991,36.2312,-107.5463
4992,41.152783,-76.919105
4994,29.9535067,-93.3993751
4996,34.634167,-92.411111
5002,46.01366,-112.53434
5003,43.495556,-70.453333
4958,34.05893,-118.44336
2771,40.13436,-77.49971
4950,30.228348,-97.861628
3114,27.4475,-80.41374
4909,29.76012,-95.3638
4911,37.524599,-101.252379
4548,38.2056,-81.4211
2817,34.456944,-92.959722
2816,39.8001396,-75.4519516
4547,39.8464,-80.8189
2806,32.278099,-96.037435
3111,31.061148,-87.241152
4542,33.554136,-86.7614
2798,41.438052,-90.67954
2797,45.77189,-87.06487
4932,35.349398,-91.629687
4933,43.7085430140714,-105.448702793907
4934,42.6827001,-83.9108968
2795,42.115702,-77.145883
2889,41.80668,-76.20342
2893,41.5672,-107.8551
4796,37.51586,-95.82438
4663,41.674079,-88.058184
4644,36.8807,-107.4027
4646,32.726588,-97.211247
4647,30.11837,-93.29295
4649,47.663862,-114.207846
4650,41.562591,-81.385295
4597,37.661148,-97.873154
4654,35.028339,-117.70335
3040,28.515034,-91.556246
2895,32.7971,-116.972
3032,41.88642,-84.02689
3029,32.523192,-92.114846
4678,33.050377,-97.589737
4681,35.27456,-87.327104
3078,35.6811,-78.8499
3025,40.4828051,-80.0367259
3022,35.612006,-97.607207
4642,47.55358,-122.34442
3047,28.665763,-89.96945
3048,41.7132,-71.8223
3049,41.5131,-94.9189
4606,40.65766,-122.38862
4608,32.342222,-101.570833
4612,33.973172,-85.974467
4613,32.798039,-84.813689
4615,39.742394,-104.987374
3063,42.86257,-91.843984
4620,33.123225,-89.587482
4621,32.1486,-81.1458
3062,28.817932,-98.164803
3059,34.894943,-95.401837
3054,39.7541032,-105.0002242
3051,45.030632,-89.659984
4632,36.8174,-107.4917
3050,44.917362,-68.636511
4636,39.014999,-102.413156
3020,32.10967,-81.128
4587,31.99954,-102.0797
3079,39.7477036,-104.9897862
2950,33.07805,-96.82229
4742,41.27433,-112.23117
4748,34.60263,-118.116485
3088,41.91837,-87.66293
2932,32.00317,-102.07883
4763,38.28006,-85.70232
2924,38.8595,-111.2585
2920,40.2525,-79.9183
2916,32.91415,-96.74484
4780,31.337261,-94.733508
2909,44.9019,-91.5678
2907,34.6474,-78.6407
2902,35.60398,-100.21655
4790,42.2332,-110.2336
2900,26.572004,-98.792184
2899,28.599411,-99.348703
4579,33.4521847,-88.5371958
4736,40.6029,-74.2456
3008,30.08531,-94.0973
2951,33.07805,-96.82229
3006,29.95334,-90.08021
3005,32.298627,-90.184226
3004,30.44698,-91.18606
3002,34.74409,-92.27552
3080,39.7477036,-104.9897862
2972,36.72176,-108.18322
2971,39.7705265,-110.300052
3081,39.7477036,-104.9897862
2970,39.782281,-110.171878
4724,45.368014,-68.510179
2966,31.997416,-102.079268
2963,43.160893,-107.652119
2961,32.93619,-96.82295
4581,40.4569,-81.0236
2952,39.74346,-104.98796
5016,40.2767,-104.5475
5017,46.500005,-87.469525
5020,39.1221,-93.2066
2531,30.2368,-92.0476
5332,28.353725,-99.665467
5333,35.934288,-89.758328
5335,37.4105,-121.94657
2537,33.8253,-79.0528
5338,35.308663,-99.678689
2532,37.55754,-88.04767
5340,34.878697,-95.819512
5344,39.44,-108.776389
5276,31.701618,-96.173824
5350,34.2054,-119.2478
2526,36.56967,-119.41843
4438,35.332768,-91.691896
5354,39.1748,-75.5455
5355,31.2125,-81.5458
2521,30.856835,-102.759485
5362,40.18097,-104.871885
5331,28.2993,-100.0038
4439,39.97027,-80.11201
2541,37.184836,-81.788447
4440,38.016184,-81.745885
2586,32.6131,-117.0964
2580,31.557203,-93.520564
4449,29.621648,-95.085129
5293,44.66953,-88.88401
2574,34.89178,-96.1843
2571,42.1118,-75.72134
5303,32.1861,-94.2575
5309,34.759925,-97.200581
5310,34.759925,-97.200581
4441,33.1257,-97.3391
5316,44.635,-90.135
2557,36.2756,-86.6644
2549,41.524895,-109.521106
2547,28.282395,-99.678689
5322,30.3915,-88.1649
5363,36.683456,-78.315102
2516,41.2083,-73.1092
2514,27.2272,-81.8092
5430,35.2244528,-91.7344155
5432,35.41129,-91.88537
2474,39.6747,-75.5015
5434,32.00448,-102.07948
5435,32.523334,-97.102556
2472,36.970042,-82.604399
5437,39.20519444,-80.68280556
5438,30.750613,-92.433717
5440,36.15307,-95.98943
5441,36.151561,-95.989756
3179,41.6709,-108.035
5446,35.19453,-119.542961
5447,35.225758,-119.626168
5449,29.7555,-95.3616
2457,34.7888,-96.2523
3181,33.140549,-96.828324
5431,35.443311,-91.773357
2477,42.3497,-70.9601
5373,43.13415,-89.39856
5424,39.0267,-74.8769
5378,39.8194,-90.5647
3170,35.16794,-86.13748
5384,30.458039,-102.791567
2498,42.75263,-84.5446
5390,39.26178,-79.42836
3174,38.73727,-90.45994
2495,33.7947,-90.7139
5401,39.8139,-75.2508
5404,34.214097,-118.474919
5406,34.268566,-92.041365
5408,37.16908,-80.40705
2485,31.59566,-104.07326
5413,29.7726138,-95.514493
2479,39.15256,-89.49334
5423,32.283891,-102.851484
2598,29.93844,-82.01622
5275,31.701618,-96.173824
5021,27.176616,-80.371846
2687,40.191,-104.4877
5089,32.93476,-96.81985
2699,29.75894,-95.37096
4498,47.985,-122.216111
3138,37.85498,-100.04566
2693,33.49488,-97.75491
2692,33.245688,-97.252506
2691,41.079929,-78.452459
2686,44.54881,-122.91882
5274,44.52007,-109.05858
5122,36.9075,-107.5616
2680,40.145859,-104.749966
4489,32.375633,-93.366284
5131,41.786664,-75.741126
5133,36.51511,-79.71582
4487,32.111566,-93.4922
5140,70.458965,-149.441567
2704,29.75894,-95.37096
2705,29.752554,-95.370401
5069,37.10917,-76.50295
4510,37.642012,-98.117502
5028,38.581854,-83.717812
4517,38.276933,-104.523808
2727,29.75816,-95.36782
3126,30.070127,-93.954832
5045,28.0202,-89.0604
5046,33.0691,-97.4828
4512,39.794667,-75.1045
4511,40.7892,-74.1133
2719,32.51526,-97.1069805
2718,32.408303,-97.557492
2717,32.449942,-97.2615
2716,32.563183,-97.141693
5058,32.0097,-94.9228
5059,34.195564,-79.759678
5062,33.795197,-117.283368
3139,41.406261,-81.827741
5143,40.321045,-80.60631
4484,37.4176,-81.4487
5229,39.9239,-83.8508
2632,35.914656,-77.583985
5236,42.52464,-84.65003
5241,30.10391,-93.301505
2622,33.863889,-81.002778
5251,39.96921,-80.53484
5252,35.48919,-91.77598
5255,44.1310854059801,-106.002468696258
5261,38.239745,-81.397591
2612,30.33276,-81.46857
2611,41.656321,-87.450142
2608,42.06418,-70.979535
4453,32.47455,-97.31504
5269,27.79873,-97.39145
5271,60.475119,-151.27375
5273,44.51884,-109.05642
5231,36.861245,-120.338404
5222,32.6319,-95.895
5147,29.7503,-95.45294
5218,39.277176,-107.74001
5148,28.033506,-89.100612
2670,37.2057851,-82.9609096
5153,30.348056,-88.494139
4479,30.0283,-99.1056
5156,30.671543,-102.48981
5157,30.670556,-102.49333
3150,44.9155,-93.19865
5176,42.98924,-77.79813
2660,35.347809,-99.402748
2652,36.6885,-107.4019
5186,39.2075,-80.55408
5187,38.753194,-85.817972
5199,41.26109,-105.60319
5213,41.537333,-87.50906
5217,42.17959,-72.366746
6339,33.858056,-80.366667
6341,37.81075,-121.28575
3299,36.6183,-120.1
1036,43.8861,-75.4342
1042,36.9742103,-83.3896222
4009,47.55,-111.03
1040,32.22166666,-94.43361111
1038,40.81524,-80.29722
7527,29.75392,-95.45702
7528,39.9206,-79.8227
7531,35.41751,-91.69711
4007,37.742544,-87.773753
7572,35.617232,-98.155707
1026,39.7541032,-105.0002242
7548,34.88858,-96.02949
1011,40.073482,-80.572531
7559,30.19425,-92.00884
1009,30.495563,-91.223244
7565,46.969073,-123.773592
7566,48.448041,-122.433615
7519,44.116245,-123.178875
1051,61.200142,-151.018109
1052,32.626883,-97.527275
1055,38.8994,-76.9592
7483,40.4753,-74.3552
1068,39.7483,-104.9874
1067,39.7483,-104.9874
1066,35.554215,-119.058255
1065,34.3885,-118.48955
7489,30.6689,-84.8869
7491,35.03836,-95.78373
7492,40.389255,-81.112608
7493,35.07215,-95.6139
1064,35.242408,-119.590252
1063,34.7797056,-119.2785638
7496,34.98543,-95.705856
7498,35.507,-92.61643
1057,45.2996,-95.5604
7507,35.00843,-94.3686
7567,46.757236,-122.996439
1006,39.94643,-81.330132
1862,31.99987,-102.07848
7637,35.428411,-92.558325
7620,32.084944,-94.159147
7622,43.7353,-88.4968
7623,42.21993,-72.55687
7631,41.7495,-72.6524
7632,35.038025,-119.370075
7634,30.44298,-90.08364
7636,35.37127,-92.61004
7638,35.428414,-92.558455
3998,29.75421,-95.36021
7639,42.30787,-122.95036
3991,40.236138,-79.757049
7642,28.923128,-90.432174
7643,28.8673,-90.4906
7644,35.469899,-92.474129
984,34.651817,-87.914312
983,41.272175,-76.66406
7619,35.253163,-94.560453
7618,32.087222,-94.386667
7616,35.36411,-92.78851
7615,35.330591,-92.751056
3498,33.516851,-90.205964
7585,34.6515,-97.6348
7586,34.186689,-118.927624
1001,29.9601879,-95.5587992
3995,29.75454,-95.3599
7590,40.417778,-80.356667
7595,39.157982,-76.57202
7599,39.78238,-82.28902
992,29.960188,-95.558799
7601,41.737,-71.146
989,29.9601879,-95.5587992
7611,42.16214,-88.148657
7612,35.299879,-119.742604
7613,35.41838,-119.7016
7614,35.507244,-100.092419
7481,39.29728,-80.81952
1069,39.7483,-104.9874
1070,39.7483,-104.9874
7356,33.66596,-111.9737
4040,42.1631,-73.9003
3447,36.448574,-89.067777
1158,44.1864,-106.1622
1157,37.500225,-82.589269
1154,39.3595,-84.5311
7351,36.8739,-101.4497
7352,31.90921,-96.21636
1151,45.8464,-119.6536
1071,39.7483,-104.9874
7360,40.8361,-76.825
1148,40.8153846,-73.2116584
1135,39.971863,-77.557309
7374,41.092306,-74.677528
7378,42.86376,-109.87504
1130,31.4593,-96.4383
1129,32.950044,-97.378117
1164,38.884921,-89.418616
7319,43.98668,-94.619166
7305,42.828611,-96.951389
7301,32.00317,-102.07883
1211,28.643555,-82.47203
7259,32.735224,-117.071733
1208,37.9694,-87.6044
3440,45.632107,-88.358675
7268,35.604804,-100.153667
1203,38.410408,-108.280136
1201,28.1814389,-99.8782111
1200,28.28976,-99.74528
1199,28.29005,-99.857683
1198,28.30126,-99.77357
1196,42.4181,-109.7042
1193,34.81894,-96.192
7283,28.1571,-81.4232
7298,36.0853,-101.0524
1186,31.472425,-97.179548
7386,31.032879,-87.510586
7389,39.282496,-80.559003
1125,37.274127,-83.239034
1102,42.2833,-110.0238
1098,39.74945,-104.99266
1096,39.74945,-104.99266
1095,39.74945,-104.99266
1093,45.51586,-122.67514
7448,39.986894,-80.555787
1092,32.160556,-94.235556
7452,35.47004,-97.51477
7453,35.4711808,-97.516602
1087,37.420357,-87.032443
1085,42.4023,-110.2891
4019,60.475119,-151.27375
7464,36.062326,-95.960763
7465,36.062326,-95.960763
1073,32.25833333,-94.15055555
7470,33.19869,-79.98041
1100,42.1073,-75.9283
7433,34.993852,-95.051024
4032,41.55322,-75.84414
7432,35.954669,-120.863987
1122,32.40916666,-94.42583333
1117,34.91718,-82.48526
4028,35.63154,-92.39277
7403,40.444999,-107.13779
7406,33.722179,-97.546389
7408,39.4625,-75.5333
7409,39.324787,-80.541717
7410,42.5267,-70.8792
1111,36.75668,-107.97866
7415,29.7268,-95.06
7423,36.159288,-95.996478
7425,36.159288,-95.996478
7428,36.159288,-95.996478
1107,29.2675,-97.39229
1106,29.118648,-97.399969
7651,32.00317,-102.07883
